gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_96,3,0,0.401993856668567,1,0.451081927009591
wind_101,3,0,0.262762806191688,1,0.500136411571047
wind_139,5,0,1.49116626853167,1,0.142601854435834
wind_69,16,0,-1.79432492190204,1,0.96392231030249
wind_87,10,0,0.92544425950011,1,0.295781488769886
wind_110,1,0,0.705418497295608,1,0.342714385304792
wind_111,1,1,1,1,1
wind_112,5,0,0.422707841875155,1,0.448268811929997
wind_114,7,0,-1.59430851436431,1,0.949443441199182
wind_115,1,1,1,1,1
wind_130,8,0,0.947413459085803,1,0.284525807257345
wind_131,11,0,-1.99681850817471,1,0.976178961635935
wind_132,5,1,0.764733613569574,0.0490099501,0.333410822847139
wind_134,8,0,-1.62569570231475,1,0.952097061596506
wind_136,1,1,1,1,1
wind_137,8,0,1.04969949707595,1,0.255174702544387
wind_141,5,0,1.38860988287122,1,0.163887754016336
wind_142,4,0,2.00478819913248,1,0.0628984364823044
wind_145,3,0,-0.738780647620356,1,0.812480246978056
wind_153,5,0,0.157799278585754,1,0.54089631876472
wind_158,2,0,-0.544519969802968,1,0.761995495884832
wind_159,17,0,1.25331068532414,1,0.221667722180593
wind_161,10,0,3.13260460374032,1,0.007352732082751
wind_163,1,1,1,1,1
wind_164,1,0,-0.0257729210034324,1,0.597716421630595
wind_168,1,1,1,1,1
wind_173,1,0,2.21035943885263,1,0.0402269264370555
wind_176,3,0,0.689756077531685,1,0.352825676913771
wind_177,2,0,1.16530200862692,1,0.209820272931623
wind_179,2,0,-1.02381792223011,1,0.872598753403687
wind_181,1,0,0.109651132615111,1,0.55036747243002
wind_183,3,0,-0.818726945338428,1,0.830932010536565
wind_184,3,0,-0.496707438266982,1,0.749446853851976
wind_185,2,0,0.32009035839591,1,0.477760247161138
wind_186,4,0,0.476176078151744,1,0.427488244901337
wind_190,1,1,1,1,1
wind_198,2,0,-0.438911629583607,1,0.731997635916365
wind_199,2,0,-0.276709128763461,1,0.682496599003962
wind_66,1,1,1,1,1
wind_71,1,1,1,1,1
wind_74,1,0,-0.245313834128584,1,0.671246082579396
wind_88,1,0,0.954695775627259,1,0.26515968629842
wind_90,1,1,1,1,1
wind_93,1,1,1,1,1
wind_97,3,0,-0.0703103051559531,1,0.616092096784894
wind_106,2,0,1.05018135296166,1,0.240492368138249
wind_109,1,0,1.31776185629285,1,0.17067158783119
wind_123,1,0,-0.0722474530283404,1,0.613676436122955
wind_127,1,0,-1.14453113931782,1,0.893582561688849
wind_133,2,0,0.371516882263163,1,0.459582198813668
wind_143,2,0,2.40818109636182,1,0.027952053147342
wind_146,3,0,1.67982824431836,1,0.104870522722181
wind_147,1,0,-0.778085851255821,1,0.820898953673679
wind_148,5,0,-0.179387244127975,1,0.655023359223555
wind_160,2,0,1.50543723623008,1,0.133634134394693
wind_162,3,0,0.405278313470238,1,0.449930765641599
wind_166,1,0,1.61123895170154,1,0.112486486705797
wind_167,6,0,-0.796683634369365,1,0.827070657380617
wind_170,4,1,2.62598154225533,0.03940399,0.0188209611001835
wind_174,2,2,3.62761231289152,1e-04,0.00136917660939173
wind_178,5,0,0.146860932422625,1,0.544707892754797
wind_193,1,0,-0.607922552786958,1,0.778442756201643
wind_200,1,0,0.421555522995771,1,0.439691993600612
wind_65,1,0,0.748927605239654,1,0.328559846379556
wind_72,1,0,0.055631222451253,1,0.569380263121356
wind_73,6,0,-0.663171567628812,1,0.795543124125514
wind_76,1,0,-0.686125241872827,1,0.798628315675668
wind_78,3,0,0.256920507347038,1,0.502199955414228
wind_82,2,0,0.634790562391763,1,0.368624699371717
wind_85,1,0,0.705418497295608,1,0.342714385304792
wind_91,3,0,-0.707762778254763,1,0.804998258060955
wind_92,2,0,-0.251702210700692,1,0.674532667926592
wind_98,1,0,-0.660221756078804,1,0.7920674491662
wind_99,4,0,-0.862799169538828,1,0.84088428422853
wind_120,1,1,1,1,1
wind_121,1,1,1,1,1
wind_196,1,1,1,1,1
wind_205,1,1,1,1,1
wind_70,1,1,1,1,1
wind_83,1,1,1,1,1
wind_86,1,1,1,1,1
